date,rank,symbol,score,score_6m,mom_6m,vol_6m
2020-07-16,12,JBCHEPHARM,2.4259170701792825,2.4259170701792825,0.5557006092254133,0.05
2020-07-16,13,LAURUSLABS,2.384265854388793,2.384265854388793,0.5441085749537324,0.05
2020-07-16,14,DIXON,2.3659874662623026,2.3659874662623026,0.5390214797136039,0.05
2020-07-16,15,BSOFT,2.3122709485805193,2.3122709485805193,0.5240715268225584,0.05
2020-07-16,16,MUTHOOTFIN,2.2565544445430006,2.2565544445430006,0.5085649536759316,0.05
2020-07-16,17,BIOCON,2.2333735078823644,2.2333735078823644,0.5021134202183868,0.05
2020-07-16,18,IPCALAB,2.2279019419554085,2.2279019419554085,0.5005906176172796,0.05
2020-07-16,19,NEULANDLAB,2.1935685394249798,2.1935685394249798,0.4910352187833511,0.05
2020-07-16,20,TTML,2.1111067331879902,2.1111067331879902,0.46808510638297873,0.05
2020-07-16,21,IRCTC,2.0550674064011814,2.0550674064011814,0.4524886877828056,0.05
2020-07-16,22,INDIACEM,2.0296309975181606,2.0296309975181606,0.4454094292803972,0.05
2020-07-16,23,BAYERCROP,1.9654632878385883,1.9654632878385883,0.42755078396539736,0.05
2020-07-16,24,COROMANDEL,1.9346310147846855,1.9346310147846855,0.4189697915710222,0.05
2020-07-23,1,GRANULES,3.634729762394802,3.634729762394802,0.9065896739130435,0.05
2020-07-23,2,SUZLON,3.4118253069121183,3.4118253069121183,0.8444444444444446,0.05
2020-07-23,3,DIXON,3.32001019681004,3.32001019681004,0.8188466111771702,0.05
2020-07-23,4,ALKYLAMINE,3.240430987751399,3.240430987751399,0.7966601178781925,0.05
2020-07-23,5,LAURUSLABS,3.1887732516716674,3.1887732516716674,0.7822580645161292,0.05
2020-07-23,6,LTFOODS,2.913243042045821,2.913243042045821,0.7054409005628519,0.05
2020-07-23,7,AUROPHARMA,2.880498697321251,2.880498697321251,0.6987265762501293,0.050173393625398
2020-07-23,8,MUTHOOTFIN,2.8460543749807594,2.8460543749807594,0.6867088607594936,0.05
2020-07-23,9,NAVINFLUOR,2.67822100175387,2.67822100175387,0.6399173174092787,0.05
2020-07-23,10,ESCORTS,2.667280743489246,2.667280743489246,0.6368671995512549,0.05
2020-07-23,11,ADANIGREEN,2.5969830355199357,2.5969830355199357,0.6172683665740974,0.05
2020-07-23,12,RPOWER,2.5662341550069563,2.5662341550069563,0.6086956521739133,0.05
2020-07-23,13,APLLTD,2.555184279397167,2.555184279397167,0.6056149732620322,0.05
2020-07-23,14,RELINFRA,2.5084751965434884,2.5084751965434884,0.5925925925925926,0.05
2020-07-23,15,JBCHEPHARM,2.139168824111635,2.139168824111635,0.48963085856491073,0.05
2020-07-23,16,TATACOMM,2.1309737849471184,2.1309737849471184,0.48734610123119015,0.05
2020-07-23,17,POLYMED,2.128582930336058,2.128582930336058,0.4866795366795367,0.05
2020-07-23,18,BIOCON,2.0808720105197263,2.0808720105197263,0.4733778462592022,0.05
2020-07-23,19,IPCALAB,2.056800141359173,2.056800141359173,0.46666666666666656,0.05
2020-07-23,20,BSOFT,2.032887932555298,2.032887932555298,0.45999999999999996,0.05
2020-07-23,21,IDEA,1.8789036474653664,1.8789036474653664,0.7731958762886599,0.09269387774067285
